treatment,leaf_number,image_number,surface,stomata_number,x,y,angle,length
COL-0 HL,4,ab-4,abaxial,62,400,466.75,97.595,22.699
COL-0 HL,4,ab-4,abaxial,60,501,462,51.71,24.207
COL-0 HL,4,ab-4,abaxial,45,220.75,459.5,100.437,19.32
COL-0 HL,4,ab-4,abaxial,40,6.5,455,48.814,21.26
COL-0 HL,4,ab-4,abaxial,43,142.75,449.25,24.864,22.594
COL-0 HL,4,ab-4,abaxial,42,110,440.5,10.784,21.378
COL-0 HL,4,ab-4,abaxial,61,418.75,438.75,157.479,22.192
COL-0 HL,4,ab-4,abaxial,58,482.5,427.25,50.826,17.414
COL-0 HL,4,ab-4,abaxial,59,500.5,416.5,23.962,19.698
COL-0 HL,4,ab-4,abaxial,63,334.75,410.25,1.397,20.506
COL-0 HL,4,ab-4,abaxial,65,290.25,385.75,69.905,21.829
COL-0 HL,4,ab-4,abaxial,64,351,379.75,134.293,28.64
COL-0 HL,4,ab-4,abaxial,39,99.25,379.5,74.846,24.865
COL-0 HL,4,ab-4,abaxial,47,205.25,368.5,59.237,24.439
COL-0 HL,4,ab-4,abaxial,55,460.25,367.25,111.038,20.893
COL-0 HL,4,ab-4,abaxial,38,80.25,354.75,45,26.163
COL-0 HL,4,ab-4,abaxial,50,266.5,353.75,108.853,21.662
COL-0 HL,4,ab-4,abaxial,54,400.75,339.5,25.769,16.101
COL-0 HL,4,ab-4,abaxial,56,470.5,337,36.87,25
COL-0 HL,4,ab-4,abaxial,51,292.25,337,104.036,26.8
COL-0 HL,4,ab-4,abaxial,52,338,335.25,56.929,25.656
COL-0 HL,4,ab-4,abaxial,36,31.5,329.25,18.825,23.243
COL-0 HL,4,ab-4,abaxial,48,210.25,323,113.356,23.964
COL-0 HL,4,ab-4,abaxial,57,508,321,45,1.414
COL-0 HL,4,ab-4,abaxial,53,384.5,318,55.713,26.627
COL-0 HL,4,ab-4,abaxial,35,99.25,299.75,-27.121,23.033
COL-0 HL,4,ab-4,abaxial,49,188.75,279,102.907,24.622
COL-0 HL,4,ab-4,abaxial,29,222,265,97.431,23.195
COL-0 HL,4,ab-4,abaxial,34,76.5,259.5,46.548,26.173
COL-0 HL,4,ab-4,abaxial,28,276,250.25,29.899,23.071
COL-0 HL,4,ab-4,abaxial,30,189.5,240.75,14.036,22.677
COL-0 HL,4,ab-4,abaxial,26,419.25,222.5,107.354,25.145
COL-0 HL,4,ab-4,abaxial,37,0,222.5,90,1
COL-0 HL,4,ab-4,abaxial,32,71,220.5,20.225,20.248
COL-0 HL,4,ab-4,abaxial,27,504,219.5,82.569,23.195
COL-0 HL,4,ab-4,abaxial,25,373.75,210.25,37.235,15.7
COL-0 HL,4,ab-4,abaxial,33,52.5,203.25,15.781,23.901
COL-0 HL,4,ab-4,abaxial,24,369.25,190.25,35.538,21.506
COL-0 HL,4,ab-4,abaxial,23,290,186.25,141.843,26.707
COL-0 HL,4,ab-4,abaxial,31,222,182.75,10.437,19.32
COL-0 HL,4,ab-4,abaxial,20,128.25,175.5,-40.601,23.049
COL-0 HL,4,ab-4,abaxial,8,499,157,61.189,22.825
COL-0 HL,4,ab-4,abaxial,22,269.75,155.5,88.854,25.005
COL-0 HL,4,ab-4,abaxial,21,219.5,155.25,151.477,26.177
COL-0 HL,4,ab-4,abaxial,18,30.5,149.5,-11.31,25.495
COL-0 HL,4,ab-4,abaxial,19,114.5,147.25,42.647,25.831
COL-0 HL,4,ab-4,abaxial,9,420.25,139.75,81.87,24.749
COL-0 HL,4,ab-4,abaxial,17,0,113.5,80.538,3.041
COL-0 HL,4,ab-4,abaxial,7,486.25,112.25,91.169,24.505
COL-0 HL,4,ab-4,abaxial,10,396.5,109.75,92.793,20.524
COL-0 HL,4,ab-4,abaxial,14,135.5,91.25,94.667,24.581
COL-0 HL,4,ab-4,abaxial,13,165,87,98.531,20.224
COL-0 HL,4,ab-4,abaxial,12,261.75,85.75,126.119,22.902
COL-0 HL,4,ab-4,abaxial,11,289.25,85.25,151.699,22.147
COL-0 HL,4,ab-4,abaxial,15,82.5,68.5,13.496,25.71
COL-0 HL,4,ab-4,abaxial,3,315,58,99.462,18.248
COL-0 HL,4,ab-4,abaxial,16,18.5,54,-2.291,25.02
COL-0 HL,4,ab-4,abaxial,5,402,45.75,66.949,25.539
COL-0 HL,4,ab-4,abaxial,6,469.75,28.75,109.231,22.771
COL-0 HL,4,ab-4,abaxial,4,372,26.75,128.66,22.411
COL-0 HL,4,ab-4,abaxial,2,252.25,24.75,53.366,24.3
COL-0 HL,4,ab-4,abaxial,1,135.75,23.25,78.69,22.946
COL-0 HL,1,ab-5,abaxial,57,482.25,508.75,-4.399,19.558
COL-0 HL,1,ab-5,abaxial,62,179.5,507,-19.29,21.19
COL-0 HL,1,ab-5,abaxial,56,430.25,504,24.305,17.007
COL-0 HL,1,ab-5,abaxial,61,235.25,500.75,99.689,20.797
COL-0 HL,1,ab-5,abaxial,55,451.75,498,-29.745,20.156
COL-0 HL,1,ab-5,abaxial,63,73,488,51.34,25.612
COL-0 HL,1,ab-5,abaxial,64,38.5,486.5,140.528,22.023
COL-0 HL,1,ab-5,abaxial,65,16.5,485.25,133.831,17.328
COL-0 HL,1,ab-5,abaxial,59,325,483.75,57.848,20.67
COL-0 HL,1,ab-5,abaxial,60,256,481.25,105.124,19.164
COL-0 HL,1,ab-5,abaxial,54,370.25,472.75,91.273,22.506
COL-0 HL,1,ab-5,abaxial,58,504.75,466.5,107.199,21.983
COL-0 HL,1,ab-5,abaxial,52,178,450.25,93.468,16.53
COL-0 HL,1,ab-5,abaxial,53,381.25,443,17.103,20.402
COL-0 HL,1,ab-5,abaxial,51,147.25,439,-5.572,20.597
COL-0 HL,1,ab-5,abaxial,50,53,421.25,53.393,21.8
COL-0 HL,1,ab-5,abaxial,44,211.75,391.75,50.042,24.135
COL-0 HL,1,ab-5,abaxial,39,510.5,386,90,1
COL-0 HL,1,ab-5,abaxial,45,124.5,377.75,84.92,22.589
COL-0 HL,1,ab-5,abaxial,49,5.75,367.75,56.689,20.94
COL-0 HL,1,ab-5,abaxial,46,96,362.25,11.07,23.436
COL-0 HL,1,ab-5,abaxial,42,263.5,357.5,65.556,24.166
COL-0 HL,1,ab-5,abaxial,41,313,357,90,18
COL-0 HL,1,ab-5,abaxial,40,335.5,356.25,60.573,22.389
COL-0 HL,1,ab-5,abaxial,38,501.5,355.75,31.185,22.209
COL-0 HL,1,ab-5,abaxial,48,33,325,92.603,22.023
COL-0 HL,1,ab-5,abaxial,47,68.5,317.75,125.096,22.611
COL-0 HL,1,ab-5,abaxial,43,295,307.75,21.125,23.585
COL-0 HL,1,ab-5,abaxial,35,479,297.5,101.31,20.396
COL-0 HL,1,ab-5,abaxial,36,492.75,295.25,105.642,12.981
COL-0 HL,1,ab-5,abaxial,34,454,289.25,12.095,21.477
COL-0 HL,1,ab-5,abaxial,30,306.25,263.25,150.422,21.272
COL-0 HL,1,ab-5,abaxial,28,209.25,260.25,88.603,20.506
COL-0 HL,1,ab-5,abaxial,33,404,259.5,76.608,21.587
COL-0 HL,1,ab-5,abaxial,29,221.75,259,82.875,12.093
COL-0 HL,1,ab-5,abaxial,27,93.25,242,-9.273,24.824
COL-0 HL,1,ab-5,abaxial,32,338.25,238,82.875,20.156
COL-0 HL,1,ab-5,abaxial,31,310.25,236.5,7.943,21.708
COL-0 HL,1,ab-5,abaxial,37,473.5,235.5,32.905,20.248
COL-0 HL,1,ab-5,abaxial,26,209.75,232,14.931,23.286
COL-0 HL,1,ab-5,abaxial,23,16.5,210,14.036,20.616
COL-0 HL,1,ab-5,abaxial,22,36.5,187.5,80.538,24.331
COL-0 HL,1,ab-5,abaxial,25,192.75,181.75,-3.652,23.548
COL-0 HL,1,ab-5,abaxial,24,108.75,175.75,68.962,20.893
COL-0 HL,1,ab-5,abaxial,10,501.75,174,75.964,22.677
COL-0 HL,1,ab-5,abaxial,13,349.5,160.5,105.255,22.804
COL-0 HL,1,ab-5,abaxial,8,476.5,151.25,138.814,15.945
COL-0 HL,1,ab-5,abaxial,14,291,149.5,52.595,21.401
COL-0 HL,1,ab-5,abaxial,9,493,148.75,84.685,21.593
COL-0 HL,1,ab-5,abaxial,21,26.25,145.25,77.347,25.11
COL-0 HL,1,ab-5,abaxial,12,389.25,142.5,81.703,24.254
COL-0 HL,1,ab-5,abaxial,11,359,136.75,74.578,15.042
COL-0 HL,1,ab-5,abaxial,17,133.5,134.5,74.745,22.804
COL-0 HL,1,ab-5,abaxial,16,176.5,133.25,45.83,24.398
COL-0 HL,1,ab-5,abaxial,15,257.75,129.25,21.038,20.893
COL-0 HL,1,ab-5,abaxial,18,129.75,104.25,27.255,18.561
COL-0 HL,1,ab-5,abaxial,6,406,96.5,116.565,20.125
COL-0 HL,1,ab-5,abaxial,19,34.75,91.5,60.461,17.241
COL-0 HL,1,ab-5,abaxial,7,422.25,85,39.987,20.23
COL-0 HL,1,ab-5,abaxial,3,203,70.25,6.203,23.135
COL-0 HL,1,ab-5,abaxial,20,39.75,67.75,24.677,20.359
COL-0 HL,1,ab-5,abaxial,2,157,32.5,87.138,20.025
COL-0 HL,1,ab-5,abaxial,4,247.75,28.5,129.806,11.715
COL-0 HL,1,ab-5,abaxial,5,266.25,23.75,17.592,21.506
COL-0 HL,1,ab-5,abaxial,1,132.75,13.5,31.159,25.125
COL-0 HL,4,ab-5,abaxial,72,384.25,509.75,71.565,1.581
COL-0 HL,4,ab-5,abaxial,83,235.25,503.5,-63.435,1.118
COL-0 HL,4,ab-5,abaxial,71,473.25,491.75,136.79,22.638
COL-0 HL,4,ab-5,abaxial,73,356.75,491.25,138.094,26.201
COL-0 HL,4,ab-5,abaxial,84,284,487.25,71.147,21.662
COL-0 HL,4,ab-5,abaxial,78,140.5,466.25,22.036,22.655
COL-0 HL,4,ab-5,abaxial,81,38.75,459.25,143.366,24.3
COL-0 HL,4,ab-5,abaxial,70,428,444.75,92.793,20.524
COL-0 HL,4,ab-5,abaxial,82,3,442.25,-14.036,2.062
COL-0 HL,4,ab-5,abaxial,79,140,440,28.61,25.06
COL-0 HL,4,ab-5,abaxial,75,253.5,435.5,165.379,23.77
COL-0 HL,4,ab-5,abaxial,69,495,433.75,70.427,23.88
COL-0 HL,4,ab-5,abaxial,77,216,427.75,45.881,22.984
COL-0 HL,4,ab-5,abaxial,80,107,421.25,71.917,25.773
COL-0 HL,4,ab-5,abaxial,74,351.5,419.5,97.853,29.275
COL-0 HL,4,ab-5,abaxial,68,421.75,410.75,84.174,24.627
COL-0 HL,4,ab-5,abaxial,76,234,399.75,53.393,21.8
COL-0 HL,4,ab-5,abaxial,65,495.75,392.25,157.479,22.192
COL-0 HL,4,ab-5,abaxial,59,250.25,376,69.444,12.816
COL-0 HL,4,ab-5,abaxial,52,19.75,374.25,163.887,23.42
COL-0 HL,4,ab-5,abaxial,66,438,365.5,46.736,23.345
COL-0 HL,4,ab-5,abaxial,60,326.75,364.25,80.362,26.879
COL-0 HL,4,ab-5,abaxial,58,219.25,353.5,15.945,25.48
COL-0 HL,4,ab-5,abaxial,57,185.75,352.75,-23.839,23.505
COL-0 HL,4,ab-5,abaxial,62,392.75,352.5,49.538,22.344
COL-0 HL,4,ab-5,abaxial,56,148,351.5,69.146,22.472
COL-0 HL,4,ab-5,abaxial,51,9.5,351,30.964,23.324
COL-0 HL,4,ab-5,abaxial,67,453.75,339.5,9.273,24.824
COL-0 HL,4,ab-5,abaxial,61,367.25,330,50.793,24.52
COL-0 HL,4,ab-5,abaxial,64,491.5,318,63.435,24.597
COL-0 HL,4,ab-5,abaxial,55,203.5,304.75,-20.283,24.52
COL-0 HL,4,ab-5,abaxial,50,19.25,304,-18.034,22.611
COL-0 HL,4,ab-5,abaxial,46,271.75,299.25,72.553,18.344
COL-0 HL,4,ab-5,abaxial,54,116.75,292,86.82,27.042
COL-0 HL,4,ab-5,abaxial,53,89,288,16.699,20.881
COL-0 HL,4,ab-5,abaxial,63,511,278,90,1
COL-0 HL,4,ab-5,abaxial,45,279.5,276.25,17.199,21.983
COL-0 HL,4,ab-5,abaxial,29,488.5,270.75,65.056,23.712
COL-0 HL,4,ab-5,abaxial,43,342,270.5,48.576,22.672
COL-0 HL,4,ab-5,abaxial,49,20,269.5,14.621,23.77
COL-0 HL,4,ab-5,abaxial,42,319.75,246.5,48.621,27.987
COL-0 HL,4,ab-5,abaxial,28,476.5,246,22.834,20.616
COL-0 HL,4,ab-5,abaxial,48,56.75,241.75,61.699,22.147
COL-0 HL,4,ab-5,abaxial,44,202.5,240.25,116.003,22.809
COL-0 HL,4,ab-5,abaxial,27,406,239.75,86.906,18.527
COL-0 HL,4,ab-5,abaxial,47,112.75,237,119.358,27.536
COL-0 HL,4,ab-5,abaxial,40,229.5,215.25,114.775,21.477
COL-0 HL,4,ab-5,abaxial,25,399.75,214.75,17.7,24.668
COL-0 HL,4,ab-5,abaxial,41,275,212.75,77.471,23.049
COL-0 HL,4,ab-5,abaxial,26,442.5,204,58.57,21.095
COL-0 HL,4,ab-5,abaxial,39,157,197,87.709,25.02
COL-0 HL,4,ab-5,abaxial,24,376.25,190.75,59.47,22.638
COL-0 HL,4,ab-5,abaxial,38,185.25,182.75,56.689,20.94
COL-0 HL,4,ab-5,abaxial,21,458,174.25,27.699,22.589
COL-0 HL,4,ab-5,abaxial,23,360.75,149.5,66.371,26.196
COL-0 HL,4,ab-5,abaxial,20,511,147,90,1
COL-0 HL,4,ab-5,abaxial,34,96,145.5,128.66,19.209
COL-0 HL,4,ab-5,abaxial,19,484.75,129.25,14.421,18.069
COL-0 HL,4,ab-5,abaxial,22,403,121.5,41.82,25.495
COL-0 HL,4,ab-5,abaxial,33,111,119,145.008,24.413
COL-0 HL,4,ab-5,abaxial,18,442.5,102.5,45,19.799
COL-0 HL,4,ab-5,abaxial,36,185.75,102,36.656,26.8
COL-0 HL,4,ab-5,abaxial,32,86.5,101.5,109.29,21.19
COL-0 HL,4,ab-5,abaxial,35,162.5,84.75,155.659,23.049
COL-0 HL,4,ab-5,abaxial,37,234.5,84,83.157,25.179
COL-0 HL,4,ab-5,abaxial,17,363,83,-29.055,20.591
COL-0 HL,4,ab-5,abaxial,16,388.75,76.25,75.651,22.192
COL-0 HL,4,ab-5,abaxial,30,0.25,75,116.565,1.118
COL-0 HL,4,ab-5,abaxial,31,28.5,69.75,105.945,25.48
COL-0 HL,4,ab-5,abaxial,8,283.75,67,47.643,23.005
COL-0 HL,4,ab-5,abaxial,13,511,59.25,90,1.5
COL-0 HL,4,ab-5,abaxial,14,492.5,59.25,73.686,21.36
COL-0 HL,4,ab-5,abaxial,4,168,48,-12.804,22.561
COL-0 HL,4,ab-5,abaxial,9,390,43.25,3.9,22.051
COL-0 HL,4,ab-5,abaxial,7,311.5,42,75.964,24.739
COL-0 HL,4,ab-5,abaxial,15,453.5,37.25,125.096,22.611
COL-0 HL,4,ab-5,abaxial,2,45.5,37.25,-40.732,23.754
COL-0 HL,4,ab-5,abaxial,6,279,35.5,-4.086,14.036
COL-0 HL,4,ab-5,abaxial,3,141.5,35.5,49.635,26.249
COL-0 HL,4,ab-5,abaxial,5,256.25,33,81.347,23.265
COL-0 HL,4,ab-5,abaxial,12,494.75,9.75,41.309,21.966
COL-0 HL,4,ab-5,abaxial,1,29.5,9.5,-50.528,22.023
COL-0 HL,4,ab-5,abaxial,11,449.5,8.25,57.031,22.051
COL-0 HL,4,ab-5,abaxial,10,406.5,0,0,1
COL-0 HL,1,ad-1,adaxial,65,19.75,509.75,108.435,1.581
COL-0 HL,1,ad-1,adaxial,86,419,500.75,110.726,19.78
COL-0 HL,1,ad-1,adaxial,80,396,490,81.87,21.213
COL-0 HL,1,ad-1,adaxial,73,185.5,487.25,-44.029,20.863
COL-0 HL,1,ad-1,adaxial,78,328,485.75,95.572,20.597
COL-0 HL,1,ad-1,adaxial,79,288,484.75,84.144,19.602
COL-0 HL,1,ad-1,adaxial,85,475,474.75,94.865,23.585
COL-0 HL,1,ad-1,adaxial,72,163,470,0,22
COL-0 HL,1,ad-1,adaxial,64,1,462.25,-26.565,1.118
COL-0 HL,1,ad-1,adaxial,71,194.5,461.25,83.48,17.614
COL-0 HL,1,ad-1,adaxial,81,398.75,455.25,98.842,22.771
COL-0 HL,1,ad-1,adaxial,74,281.75,450,-30.735,21.523
COL-0 HL,1,ad-1,adaxial,68,116.5,442.5,135,24.042
COL-0 HL,1,ad-1,adaxial,84,496.5,434,73.301,20.881
COL-0 HL,1,ad-1,adaxial,75,249.5,430.75,-1.193,24.005
COL-0 HL,1,ad-1,adaxial,82,389.5,417.5,105.255,22.804
COL-0 HL,1,ad-1,adaxial,70,198.25,417.25,-30.53,22.638
COL-0 HL,1,ad-1,adaxial,66,71.25,415.5,0,20.5
COL-0 HL,1,ad-1,adaxial,77,333,414.25,94.865,23.585
COL-0 HL,1,ad-1,adaxial,63,4,412.5,93.18,18.028
COL-0 HL,1,ad-1,adaxial,76,300,412.25,-54.246,15.403
COL-0 HL,1,ad-1,adaxial,67,129.25,411.75,39.289,21.319
COL-0 HL,1,ad-1,adaxial,83,453.75,411.5,105.154,24.865
COL-0 HL,1,ad-1,adaxial,69,170.5,383.5,-16.699,20.881
COL-0 HL,1,ad-1,adaxial,41,402,372.25,62.85,21.915
COL-0 HL,1,ad-1,adaxial,43,306.75,370.25,122.661,23.162
COL-0 HL,1,ad-1,adaxial,62,78.75,363.75,110.095,21.829
COL-0 HL,1,ad-1,adaxial,38,508,361,70.56,18.028
COL-0 HL,1,ad-1,adaxial,42,326.5,353.5,8.973,19.235
COL-0 HL,1,ad-1,adaxial,61,54,345,121.43,21.095
COL-0 HL,1,ad-1,adaxial,39,352.75,339.5,131.987,20.18
COL-0 HL,1,ad-1,adaxial,60,1.25,336.75,45,0.707
COL-0 HL,1,ad-1,adaxial,37,454.75,329,88.755,23.005
COL-0 HL,1,ad-1,adaxial,40,352.75,314.25,85.365,18.561
COL-0 HL,1,ad-1,adaxial,44,229.5,312.5,39.094,20.616
COL-0 HL,1,ad-1,adaxial,58,123,305.25,126.027,20.402
COL-0 HL,1,ad-1,adaxial,47,207,293.75,94.865,23.585
COL-0 HL,1,ad-1,adaxial,36,466.25,290.25,59.47,22.638
COL-0 HL,1,ad-1,adaxial,57,54.25,289.5,58.299,19.981
COL-0 HL,1,ad-1,adaxial,48,159,279.5,97.431,23.195
COL-0 HL,1,ad-1,adaxial,56,37,269.75,44.029,20.863
COL-0 HL,1,ad-1,adaxial,45,238.75,262.5,127.349,23.901
COL-0 HL,1,ad-1,adaxial,49,139.5,262.25,122.829,18.446
COL-0 HL,1,ad-1,adaxial,59,111,261,123.69,21.633
COL-0 HL,1,ad-1,adaxial,32,355.25,250.5,36.193,25.402
COL-0 HL,1,ad-1,adaxial,46,219.75,237,77.905,21.477
COL-0 HL,1,ad-1,adaxial,35,432.5,226.75,19.855,19.138
COL-0 HL,1,ad-1,adaxial,55,1,224.25,26.565,1.118
COL-0 HL,1,ad-1,adaxial,31,329.25,220.25,136.909,21.225
COL-0 HL,1,ad-1,adaxial,50,136.5,217.5,124.509,19.416
COL-0 HL,1,ad-1,adaxial,30,288,215.75,56.31,19.831
COL-0 HL,1,ad-1,adaxial,33,386.5,208.5,2.862,20.025
COL-0 HL,1,ad-1,adaxial,54,23,205.75,34.077,20.524
COL-0 HL,1,ad-1,adaxial,52,72.75,196.25,88.668,21.506
COL-0 HL,1,ad-1,adaxial,51,119.75,192.5,119.899,23.071
COL-0 HL,1,ad-1,adaxial,34,421.25,192,51.147,23.114
COL-0 HL,1,ad-1,adaxial,28,298.75,191.25,127.147,20.7
COL-0 HL,1,ad-1,adaxial,27,208.75,178.5,69.444,21.36
COL-0 HL,1,ad-1,adaxial,53,17.75,175.75,34.875,20.112
COL-0 HL,1,ad-1,adaxial,29,310.25,170.75,124.695,23.717
COL-0 HL,1,ad-1,adaxial,26,167,159.25,62.784,19.679
COL-0 HL,1,ad-1,adaxial,23,405.75,150.5,-28.217,23.265
COL-0 HL,1,ad-1,adaxial,24,354.5,136,-37.405,21.401
COL-0 HL,1,ad-1,adaxial,25,325,132.75,74.876,19.164
COL-0 HL,1,ad-1,adaxial,11,241,124.75,18.886,20.081
COL-0 HL,1,ad-1,adaxial,10,196.75,115.25,-42.955,19.812
COL-0 HL,1,ad-1,adaxial,22,481.5,112,90,18
COL-0 HL,1,ad-1,adaxial,8,146.75,104,96.483,22.142
COL-0 HL,1,ad-1,adaxial,12,244,89.5,32.005,18.868
COL-0 HL,1,ad-1,adaxial,9,180,88.5,93.013,19.026
COL-0 HL,1,ad-1,adaxial,21,463,85.25,-42.357,23.005
COL-0 HL,1,ad-1,adaxial,20,426,67.75,-39.806,19.526
COL-0 HL,1,ad-1,adaxial,2,40.5,59.5,122.276,22.472
COL-0 HL,1,ad-1,adaxial,14,320,47.75,90,13.5
COL-0 HL,1,ad-1,adaxial,13,283.5,41,101.31,20.396
COL-0 HL,1,ad-1,adaxial,1,6.25,36,54.293,19.704
COL-0 HL,1,ad-1,adaxial,19,470,35,-72.474,19.925
COL-0 HL,1,ad-1,adaxial,18,433.5,30.75,43.958,19.449
COL-0 HL,1,ad-1,adaxial,15,307.75,30.5,-3.945,14.534
COL-0 HL,1,ad-1,adaxial,3,58.25,28.25,117.255,18.561
COL-0 HL,1,ad-1,adaxial,5,132.25,26.75,117.255,18.561
COL-0 HL,1,ad-1,adaxial,16,338.75,25.75,108.435,20.555
COL-0 HL,1,ad-1,adaxial,4,76.5,24.75,99.211,18.742
COL-0 HL,1,ad-1,adaxial,6,153.25,13.75,123.311,20.94
COL-0 HL,1,ad-1,adaxial,17,371.75,12.25,85.365,18.561
COL-0 HL,1,ad-1,adaxial,7,177.25,5,63.435,1.118
COL-0 HL,2,ad-1,adaxial,60,260.75,509.75,-18.435,1.581
COL-0 HL,2,ad-1,adaxial,63,116.75,509.75,161.565,1.581
COL-0 HL,2,ad-1,adaxial,61,211,509.25,-26.565,1.118
COL-0 HL,2,ad-1,adaxial,59,315,508.25,90,1.5
COL-0 HL,2,ad-1,adaxial,64,55,508,180,19
COL-0 HL,2,ad-1,adaxial,65,29.25,500.75,64.026,21.691
COL-0 HL,2,ad-1,adaxial,57,508.25,496.5,146.31,1.803
COL-0 HL,2,ad-1,adaxial,62,152.5,489,124.992,24.413
COL-0 HL,2,ad-1,adaxial,58,346.25,488.75,36.119,22.902
COL-0 HL,2,ad-1,adaxial,56,485.5,478.5,120.069,21.954
COL-0 HL,2,ad-1,adaxial,52,262.5,468.75,-26.565,23.479
COL-0 HL,2,ad-1,adaxial,66,27.75,467.5,-5.572,20.597
COL-0 HL,2,ad-1,adaxial,51,229.25,461.75,72.408,21.506
COL-0 HL,2,ad-1,adaxial,55,435.75,456.5,117.699,22.589
COL-0 HL,2,ad-1,adaxial,50,154.25,453.75,128.884,19.912
COL-0 HL,2,ad-1,adaxial,49,123.5,431.25,114.775,21.477
COL-0 HL,2,ad-1,adaxial,53,311.75,417,2.793,20.524
COL-0 HL,2,ad-1,adaxial,45,68.5,407,76.608,21.587
COL-0 HL,2,ad-1,adaxial,54,398.25,396.75,-61.504,19.912
COL-0 HL,2,ad-1,adaxial,48,38,390.75,41.76,18.768
COL-0 HL,2,ad-1,adaxial,40,260.75,379.25,122.661,23.162
COL-0 HL,2,ad-1,adaxial,47,23.75,376.25,124.114,18.722
COL-0 HL,2,ad-1,adaxial,39,474.75,375.25,108.435,23.717
COL-0 HL,2,ad-1,adaxial,38,383,368.5,43.152,21.932
COL-0 HL,2,ad-1,adaxial,46,47.5,367.5,133.264,23.345
COL-0 HL,2,ad-1,adaxial,37,309,364.5,145.008,24.413
COL-0 HL,2,ad-1,adaxial,44,105.25,356.75,99.246,21.783
COL-0 HL,2,ad-1,adaxial,43,84,347,64.799,18.788
COL-0 HL,2,ad-1,adaxial,34,468.75,330,155.225,21.477
COL-0 HL,2,ad-1,adaxial,41,154.25,324.5,110.283,24.52
COL-0 HL,2,ad-1,adaxial,33,440,324.25,129.987,20.23
COL-0 HL,2,ad-1,adaxial,42,88.25,310.5,143.393,21.8
COL-0 HL,2,ad-1,adaxial,36,265.75,308.25,124.695,23.717
COL-0 HL,2,ad-1,adaxial,32,383.75,302.25,136.685,24.052
COL-0 HL,2,ad-1,adaxial,35,293,297,117.759,21.471
COL-0 HL,2,ad-1,adaxial,31,355,285.5,177.138,20.025
COL-0 HL,2,ad-1,adaxial,30,269.25,270.25,65.136,22.594
COL-0 HL,2,ad-1,adaxial,29,150.75,270.25,133.409,25.466
COL-0 HL,2,ad-1,adaxial,26,102,259.5,99.462,18.248
COL-0 HL,2,ad-1,adaxial,25,118.5,238,131.82,25.495
COL-0 HL,2,ad-1,adaxial,17,432.5,228.5,97.431,23.195
COL-0 HL,2,ad-1,adaxial,28,9.75,225,132.51,24.418
COL-0 HL,2,ad-1,adaxial,24,225,219.75,-3.731,23.049
COL-0 HL,2,ad-1,adaxial,19,354,219,149.931,21.954
COL-0 HL,2,ad-1,adaxial,20,312.75,215,149.657,23.754
COL-0 HL,2,ad-1,adaxial,27,45,204.25,95.315,21.593
COL-0 HL,2,ad-1,adaxial,16,446,190.25,84.92,22.589
COL-0 HL,2,ad-1,adaxial,21,250.25,187.25,119.055,25.739
COL-0 HL,2,ad-1,adaxial,23,182.5,184.5,133.264,23.345
COL-0 HL,2,ad-1,adaxial,15,464.75,182.5,88.315,17.007
COL-0 HL,2,ad-1,adaxial,18,394,179.75,27.597,24.824
COL-0 HL,2,ad-1,adaxial,22,212.25,161.5,82.875,20.156
COL-0 HL,2,ad-1,adaxial,12,350,124,20.854,22.472
COL-0 HL,2,ad-1,adaxial,68,88.25,123,75.324,21.708
COL-0 HL,2,ad-1,adaxial,67,124.75,122.75,18.435,23.717
COL-0 HL,2,ad-1,adaxial,70,24,119,-26.565,22.361
COL-0 HL,2,ad-1,adaxial,13,402,93.5,-52.595,21.401
COL-0 HL,2,ad-1,adaxial,69,90.25,90.5,91.302,22.006
COL-0 HL,2,ad-1,adaxial,11,276.75,80.5,38.66,22.411
COL-0 HL,2,ad-1,adaxial,10,314.25,79.75,15.751,20.261
COL-0 HL,2,ad-1,adaxial,3,135.5,63.75,18.886,20.081
COL-0 HL,2,ad-1,adaxial,9,364.25,62,-14.381,20.131
COL-0 HL,2,ad-1,adaxial,8,396.75,61.25,96.34,22.638
COL-0 HL,2,ad-1,adaxial,4,156.25,53.25,-62.745,18.561
COL-0 HL,2,ad-1,adaxial,2,107,45.5,22.834,20.616
COL-0 HL,2,ad-1,adaxial,5,268.5,35.25,49.686,21.639
COL-0 HL,2,ad-1,adaxial,1,86.75,30.5,-39.611,18.822
COL-0 HL,2,ad-1,adaxial,7,360,17.75,-34.077,20.524
COL-0 HL,2,ad-1,adaxial,6,295,9.75,112.306,21.077
COL-0 HL,2,ad-1,adaxial,14,480.75,1.25,-18.435,1.581
COL-0 HL,3,ad-1,adaxial,69,323.5,510.25,-26.565,1.118
COL-0 HL,3,ad-1,adaxial,70,401.25,509.25,6.953,20.652
COL-0 HL,3,ad-1,adaxial,67,264.5,498.5,-25.346,21.024
COL-0 HL,3,ad-1,adaxial,64,52,497.5,90,20
COL-0 HL,3,ad-1,adaxial,68,301.5,486.5,12.804,22.561
COL-0 HL,3,ad-1,adaxial,57,486.5,485.25,147.426,21.36
COL-0 HL,3,ad-1,adaxial,65,160.75,485.25,-25.017,24.829
COL-0 HL,3,ad-1,adaxial,66,231,483,-15.255,22.804
COL-0 HL,3,ad-1,adaxial,63,73.5,471.25,144.058,24.703
COL-0 HL,3,ad-1,adaxial,59,374.75,465.25,158.429,23.119
COL-0 HL,3,ad-1,adaxial,56,499.75,457,91.364,21.006
