"treatment","leaf_number","image_number","x","y","area","reject","surface","stomata_number","angle","length","light","density"
"COL-0 HL",3,"ab-4",509.25,384,NA,FALSE,"abaxial",68,75.964,NA,"High Light",82
"COL-0 HL",3,"ab-4",509.75,330.25,NA,TRUE,"abaxial",67,-71.565,NA,"High Light",82
"COL-0 HL",3,"ab-4",61.5,90,NA,TRUE,"abaxial",25,56.31,25.239,"High Light",82
"COL-0 HL",3,"ab-4",70.75,315.75,2908.00581731553,FALSE,"abaxial",52,14.534,13.946,"High Light",82
"COL-0 HL",3,"ab-4",80.25,20.25,NA,TRUE,"abaxial",1,33.311,20.94,"High Light",82
"COL-0 HL",3,"ab-4",90.5,59,2584.96887396295,FALSE,"abaxial",24,62.447,25.942,"High Light",82
"COL-0 HL",3,"ab-4",99.75,289,3006.16830907263,FALSE,"abaxial",40,65.898,20.815,"High Light",82
"COL-0 HL",3,"ad-1",100.5,289.5,3166.49599748389,FALSE,"adaxial",32,127.875,22.804,"High Light",70
"COL-0 HL",3,"ad-1",119.25,56.75,NA,TRUE,"adaxial",3,-20.095,21.829,"High Light",70
"COL-0 HL",3,"ad-1",139.75,213,3382.90111860322,FALSE,"adaxial",27,110.925,18.2,"High Light",70
"COL-0 HL",3,"ad-1",14,243,NA,TRUE,"adaxial",30,105.255,22.804,"High Light",70
"COL-0 HL",3,"ad-1",145.25,140.25,4724.1178391421,FALSE,"adaxial",24,43.091,21.225,"High Light",70
"COL-0 HL",3,"ad-1",147.5,237.25,2252.06500765313,FALSE,"adaxial",28,168.44,22.456,"High Light",70
"COL-0 HL",3,"ad-1",148.25,61,2747.90246417689,FALSE,"adaxial",4,-40.314,21.639,"High Light",70
"COL-0 HL",3,"ad-1",158,23.75,NA,TRUE,"adaxial",5,-27.824,20.353,"High Light",70
"COL-0 HL",3,"ad-1",160.75,485.25,NA,TRUE,"adaxial",65,-25.017,24.829,"High Light",70
"COL-0 HL",3,"ad-1",163.25,267.5,2718.8666235067,FALSE,"adaxial",33,120.256,20.839,"High Light",70
"COL-0 HL",3,"ad-1",163.25,351.25,4913.76028016294,FALSE,"adaxial",48,93.652,23.548,"High Light",70
"COL-0 HL",3,"ad-1",173.75,410.75,4765.35600816235,FALSE,"adaxial",62,141.911,23.505,"High Light",70
"COL-0 HL",3,"ad-1",181.5,141.75,2785.07693700426,FALSE,"adaxial",23,155.898,20.815,"High Light",70
"COL-0 HL",3,"ad-1",197.75,15,NA,TRUE,"adaxial",6,-63.435,21.243,"High Light",70
"COL-0 HL",3,"ad-1",199.5,108.75,3601.95325132698,FALSE,"adaxial",22,125.362,19.007,"High Light",70
"COL-0 HL",3,"ad-1",200.5,271.75,3021.13684291387,FALSE,"adaxial",34,90,21.5,"High Light",70
"COL-0 HL",3,"ad-1",214.5,405.75,2983.61467431847,FALSE,"adaxial",61,82.057,21.708,"High Light",70
"COL-0 HL",3,"ad-1",215.5,198.25,3891.04886725793,FALSE,"adaxial",37,155.898,20.815,"High Light",70
"COL-0 HL",3,"ad-1",224.25,347,2688.55961216058,FALSE,"adaxial",49,-27.216,19.679,"High Light",70
"COL-0 HL",3,"ad-1",230.25,6.5,NA,TRUE,"adaxial",7,0,NA,"High Light",70
"COL-0 HL",3,"ad-1",231,483,NA,TRUE,"adaxial",66,-15.255,22.804,"High Light",70
"COL-0 HL",3,"ad-1",234.25,230.5,2089.60852561754,FALSE,"adaxial",36,69.075,18.2,"High Light",70
"COL-0 HL",3,"ad-1",240.75,331.75,2966.80218168598,FALSE,"adaxial",50,-36.119,22.902,"High Light",70
"COL-0 HL",3,"ad-1",241,253.75,1639.57896783246,FALSE,"adaxial",35,-9.926,20.304,"High Light",70
"COL-0 HL",3,"ad-1",252.75,100.5,4183.7385742017,FALSE,"adaxial",21,134.193,25.105,"High Light",70
"COL-0 HL",3,"ad-1",259.25,419.25,4376.96524351804,FALSE,"adaxial",60,152.819,20.797,"High Light",70
"COL-0 HL",3,"ad-1",264.5,498.5,NA,TRUE,"adaxial",67,-25.346,21.024,"High Light",70
"COL-0 HL",3,"ad-1",274,261,3855.58953570762,FALSE,"adaxial",41,-10.784,21.378,"High Light",70
"COL-0 HL",3,"ad-1",274.75,6,NA,TRUE,"adaxial",8,0,NA,"High Light",70
"COL-0 HL",3,"ad-1",280.25,29.5,NA,TRUE,"adaxial",9,-39.987,20.23,"High Light",70
"COL-0 HL",3,"ad-1",285,178,4545.27991982571,FALSE,"adaxial",38,75.379,23.77,"High Light",70
"COL-0 HL",3,"ad-1",287.25,364.25,3458.61900396122,FALSE,"adaxial",51,121.866,21.783,"High Light",70
"COL-0 HL",3,"ad-1",290,124.25,3548.33658481799,FALSE,"adaxial",20,123.69,23.436,"High Light",70
"COL-0 HL",3,"ad-1",301.5,486.5,NA,TRUE,"adaxial",68,12.804,22.561,"High Light",70
"COL-0 HL",3,"ad-1",315.5,341.5,4792.07756485355,FALSE,"adaxial",52,125.838,22.204,"High Light",70
"COL-0 HL",3,"ad-1",323.5,510.25,NA,TRUE,"adaxial",69,-26.565,NA,"High Light",70
"COL-0 HL",3,"ad-1",328,233.75,3474.59640489633,FALSE,"adaxial",40,116.053,25.045,"High Light",70
"COL-0 HL",3,"ad-1",346,102.25,4552.64251549565,FALSE,"adaxial",19,-4.514,19.059,"High Light",70
"COL-0 HL",3,"ad-1",351,208.75,3818.87727997425,FALSE,"adaxial",39,114.775,21.477,"High Light",70
"COL-0 HL",3,"ad-1",368.75,129,3509.94765872988,FALSE,"adaxial",18,-4.865,23.585,"High Light",70
"COL-0 HL",3,"ad-1",370.75,397,5417.85927273338,FALSE,"adaxial",53,-17.281,23.564,"High Light",70
"COL-0 HL",3,"ad-1",374.75,465.25,3016.07536250498,FALSE,"adaxial",59,158.429,23.119,"High Light",70
"COL-0 HL",3,"ad-1",382.75,268.75,5112.52912210343,FALSE,"adaxial",42,-53.881,22.902,"High Light",70
"COL-0 HL",3,"ad-1",390.5,446.5,3725.02569814028,FALSE,"adaxial",58,113.962,19.698,"High Light",70
"COL-0 HL",3,"ad-1",395.25,330.75,3781.41885925658,FALSE,"adaxial",44,119.578,21.272,"High Light",70
"COL-0 HL",3,"ad-1",4.75,18.75,NA,TRUE,"adaxial",1,59.036,20.408,"High Light",70
"COL-0 HL",3,"ad-1",400.75,163.25,4884.97331594021,FALSE,"adaxial",17,66.448,21.272,"High Light",70
"COL-0 HL",3,"ad-1",401.25,509.25,NA,FALSE,"adaxial",70,6.953,20.652,"High Light",70
"COL-0 HL",3,"ad-1",411.75,61,NA,TRUE,"adaxial",10,-25.942,20.573,"High Light",70
"COL-0 HL",3,"ad-1",413,305.75,2860.99936774232,FALSE,"adaxial",43,112.714,23.308,"High Light",70
"COL-0 HL",3,"ad-1",450.75,77.75,NA,TRUE,"adaxial",11,-29.578,21.272,"High Light",70
"COL-0 HL",3,"ad-1",457.75,327.25,NA,TRUE,"adaxial",45,148.134,21.783,"High Light",70
"COL-0 HL",3,"ad-1",462.75,384.75,4643.53970401718,FALSE,"adaxial",54,-1.332,21.506,"High Light",70
"COL-0 HL",3,"ad-1",464,201.25,3824.63668175982,FALSE,"adaxial",16,151.074,21.708,"High Light",70
"COL-0 HL",3,"ad-1",486.5,485.25,NA,FALSE,"adaxial",57,147.426,21.36,"High Light",70
"COL-0 HL",3,"ad-1",488.75,168,NA,TRUE,"adaxial",14,34.439,21.219,"High Light",70
"COL-0 HL",3,"ad-1",49.75,106.25,NA,TRUE,"adaxial",25,135,21.92,"High Light",70
"COL-0 HL",3,"ad-1",490.5,232.25,NA,TRUE,"adaxial",15,130.601,23.049,"High Light",70
"COL-0 HL",3,"ad-1",499.75,457,NA,TRUE,"adaxial",56,91.364,21.006,"High Light",70
"COL-0 HL",3,"ad-1",501.5,404.5,NA,TRUE,"adaxial",55,18.435,22.136,"High Light",70
"COL-0 HL",3,"ad-1",503.75,68,NA,TRUE,"adaxial",12,-61.074,21.708,"High Light",70
"COL-0 HL",3,"ad-1",511,135.25,NA,TRUE,"adaxial",13,90,NA,"High Light",70
"COL-0 HL",3,"ad-1",52,497.5,NA,TRUE,"adaxial",64,90,20,"High Light",70
"COL-0 HL",3,"ad-1",68.25,193.25,NA,TRUE,"adaxial",26,66.448,21.272,"High Light",70
"COL-0 HL",3,"ad-1",7,50.25,NA,TRUE,"adaxial",2,143.13,17.5,"High Light",70
"COL-0 HL",3,"ad-1",70.75,224,2936.89887317438,FALSE,"adaxial",29,109.654,22.299,"High Light",70
"COL-0 HL",3,"ad-1",71,286.75,3451.04358045162,FALSE,"adaxial",31,122.829,18.446,"High Light",70
"COL-0 HL",3,"ad-1",73.5,471.25,NA,TRUE,"adaxial",63,144.058,24.703,"High Light",70
"COL-0 HL",3,"ad-1",77.25,333,NA,TRUE,"adaxial",46,-35.362,19.007,"High Light",70
"COL-0 HL",3,"ad-1",81,369.25,NA,TRUE,"adaxial",47,21.541,20.427,"High Light",70
"COL-0 HL",3,"ad-2",10.5,409,NA,TRUE,"adaxial",61,116.565,22.361,"High Light",62
"COL-0 HL",3,"ad-2",101.25,87.75,2591.13136383957,FALSE,"adaxial",16,131.309,21.966,"High Light",62
"COL-0 HL",3,"ad-2",103.25,274.75,5948.26503428676,FALSE,"adaxial",42,-34.875,20.112,"High Light",62
"COL-0 HL",3,"ad-2",107.75,9,NA,TRUE,"adaxial",2,0,22.5,"High Light",62
"COL-0 HL",3,"ad-2",130.25,34,NA,TRUE,"adaxial",3,-64.722,19.906,"High Light",62
"COL-0 HL",3,"ad-2",131,88.75,2986.07986753785,FALSE,"adaxial",15,18.004,21.03,"High Light",62
"COL-0 HL",3,"ad-2",131.25,389.25,5268.72161479756,FALSE,"adaxial",58,65.323,20.359,"High Light",62
"COL-0 HL",3,"ad-2",140,327.75,5165.30064514926,FALSE,"adaxial",45,130.601,23.049,"High Light",62
"COL-0 HL",3,"ad-2",141,144,5265.54534591312,FALSE,"adaxial",22,-26.565,24.597,"High Light",62
"COL-0 HL",3,"ad-2",169.75,39,NA,TRUE,"adaxial",4,-27.15,21.915,"High Light",62
"COL-0 HL",3,"ad-2",196,149.25,5381.18664921543,FALSE,"adaxial",23,44.091,22.277,"High Light",62
"COL-0 HL",3,"ad-2",206.75,438.5,NA,TRUE,"adaxial",57,91.302,22.006,"High Light",62
"COL-0 HL",3,"ad-2",216.25,316.75,6174.53575717291,FALSE,"adaxial",43,51.911,23.505,"High Light",62
"COL-0 HL",3,"ad-2",217.25,213.5,6816.43411728564,FALSE,"adaxial",32,17.103,20.402,"High Light",62
"COL-0 HL",3,"ad-2",22,281.25,NA,TRUE,"adaxial",40,19.654,22.299,"High Light",62
"COL-0 HL",3,"ad-2",230.75,172.25,5075.40066266415,FALSE,"adaxial",24,-22.521,22.192,"High Light",62
"COL-0 HL",3,"ad-2",240.25,3.75,NA,TRUE,"adaxial",5,45,NA,"High Light",62
"COL-0 HL",3,"ad-2",244,459.75,NA,TRUE,"adaxial",56,96.17,18.608,"High Light",62
"COL-0 HL",3,"ad-2",253.25,317.25,3865.86202848586,FALSE,"adaxial",44,112.521,22.192,"High Light",62
"COL-0 HL",3,"ad-2",269.75,271,6075.88834855243,FALSE,"adaxial",33,-45.971,20.863,"High Light",62
"COL-0 HL",3,"ad-2",294.5,0,NA,TRUE,"adaxial",6,0,NA,"High Light",62
"COL-0 HL",3,"ad-2",300,90.25,6063.3066642568,FALSE,"adaxial",14,113.703,22.389,"High Light",62
"COL-0 HL",3,"ad-2",304.75,370.75,4786.75585915542,FALSE,"adaxial",47,113.552,21.272,"High Light",62
"COL-0 HL",3,"ad-2",308.75,490.75,NA,TRUE,"adaxial",55,117.181,20.797,"High Light",62
"COL-0 HL",3,"ad-2",314.5,44.75,3308.75294288046,FALSE,"adaxial",7,74.876,19.164,"High Light",62
"COL-0 HL",3,"ad-2",315,409.75,4764.33641648963,FALSE,"adaxial",50,95.08,22.589,"High Light",62
"COL-0 HL",3,"ad-2",329,141.5,5873.82785882135,FALSE,"adaxial",25,39.472,22.023,"High Light",62
"COL-0 HL",3,"ad-2",345.25,296.5,4156.10974309471,FALSE,"adaxial",34,-63.435,23.479,"High Light",62
"COL-0 HL",3,"ad-2",361.5,264.5,3343.32035692895,FALSE,"adaxial",35,-59.036,23.324,"High Light",62
"COL-0 HL",3,"ad-2",367.5,49.5,NA,TRUE,"adaxial",8,-58.57,21.095,"High Light",62
"COL-0 HL",3,"ad-2",368,371.75,3632.03415743966,FALSE,"adaxial",48,128.66,22.411,"High Light",62
"COL-0 HL",3,"ad-2",373,170.75,3944.17176169107,FALSE,"adaxial",26,17.199,21.983,"High Light",62
"COL-0 HL",3,"ad-2",375.75,216.5,4051.2149986162,FALSE,"adaxial",31,42.274,22.299,"High Light",62
"COL-0 HL",3,"ad-2",38,161.75,NA,TRUE,"adaxial",19,65.433,19.242,"High Light",62
"COL-0 HL",3,"ad-2",390,77.25,4000.53884689767,FALSE,"adaxial",9,-53.393,21.8,"High Light",62
"COL-0 HL",3,"ad-2",390.75,398.25,5610.93175656527,FALSE,"adaxial",49,133.091,21.225,"High Light",62
"COL-0 HL",3,"ad-2",391.25,485.75,NA,TRUE,"adaxial",54,52.352,22.102,"High Light",62
"COL-0 HL",3,"ad-2",4.25,44.75,NA,TRUE,"adaxial",1,-45,NA,"High Light",62
"COL-0 HL",3,"ad-2",409,35,NA,TRUE,"adaxial",10,-32.276,22.472,"High Light",62
"COL-0 HL",3,"ad-2",411.5,303.5,3005.7223038384,FALSE,"adaxial",37,93.013,19.026,"High Light",62
"COL-0 HL",3,"ad-2",419.25,280,2388.43143930603,FALSE,"adaxial",36,-69.075,18.2,"High Light",62
"COL-0 HL",3,"ad-2",429.75,186,3681.77512877392,FALSE,"adaxial",27,65.898,20.815,"High Light",62
"COL-0 HL",3,"ad-2",443,228,3403.84656534589,FALSE,"adaxial",30,109.983,23.409,"High Light",62
"COL-0 HL",3,"ad-2",457.5,104,NA,TRUE,"adaxial",12,100.784,21.378,"High Light",62
"COL-0 HL",3,"ad-2",459.75,309.25,3584.91123621286,FALSE,"adaxial",38,46.909,21.225,"High Light",62
"COL-0 HL",3,"ad-2",465.5,358.75,4663.93870582193,FALSE,"adaxial",51,40.156,20.934,"High Light",62
"COL-0 HL",3,"ad-2",47.75,76,NA,TRUE,"adaxial",17,40.314,21.639,"High Light",62
"COL-0 HL",3,"ad-2",470.25,501.25,NA,TRUE,"adaxial",53,53.881,22.902,"High Light",62
"COL-0 HL",3,"ad-2",489.25,135.75,NA,TRUE,"adaxial",13,48.691,21.966,"High Light",62
"COL-0 HL",3,"ad-2",495.25,177,NA,TRUE,"adaxial",28,85.914,21.054,"High Light",62
"COL-0 HL",3,"ad-2",497,8.5,NA,TRUE,"adaxial",11,29.055,20.591,"High Light",62
"COL-0 HL",3,"ad-2",50,419.75,5792.14753835601,FALSE,"adaxial",60,161.996,21.03,"High Light",62
"COL-0 HL",3,"ad-2",501,215.25,NA,TRUE,"adaxial",29,90,21.5,"High Light",62
"COL-0 HL",3,"ad-2",506.25,333.25,NA,TRUE,"adaxial",39,88.727,22.506,"High Light",62
"COL-0 HL",3,"ad-2",507.25,365.5,NA,TRUE,"adaxial",52,-53.13,NA,"High Light",62
"COL-0 HL",3,"ad-2",58.25,198.5,NA,TRUE,"adaxial",21,39.987,20.23,"High Light",62
"COL-0 HL",3,"ad-2",59.5,106.25,NA,TRUE,"adaxial",18,132.089,20.887,"High Light",62
"COL-0 HL",3,"ad-2",63.25,320,4489.26495070661,FALSE,"adaxial",46,102.68,20.5,"High Light",62
"COL-0 HL",3,"ad-2",72.25,172,3310.91809578166,FALSE,"adaxial",20,-16.314,21.36,"High Light",62
"COL-0 HL",3,"ad-2",8.75,483,NA,TRUE,"adaxial",62,91.364,21.006,"High Light",62
"COL-0 HL",3,"ad-2",87.25,295.75,2054.10766907518,FALSE,"adaxial",41,47.203,18.398,"High Light",62
"COL-0 HL",3,"ad-2",98.5,394.75,4863.26378197105,FALSE,"adaxial",59,178.568,20.006,"High Light",62
"COL-0 HL",3,"ad-3",0.75,215,NA,TRUE,"adaxial",30,-63.435,NA,"High Light",73
"COL-0 HL",3,"ad-3",0.75,22.25,NA,TRUE,"adaxial",1,45,NA,"High Light",73
"COL-0 HL",3,"ad-3",118,381.5,3961.91038468037,FALSE,"adaxial",49,58.241,24.698,"High Light",73
"COL-0 HL",3,"ad-3",12,398,NA,TRUE,"adaxial",48,93.013,19.026,"High Light",73
"COL-0 HL",3,"ad-3",141.25,224.25,4098.33514675363,FALSE,"adaxial",25,67.479,22.192,"High Light",73
"COL-0 HL",3,"ad-3",146.75,330,4412.81562604413,FALSE,"adaxial",44,145.561,21.219,"High Light",73
"COL-0 HL",3,"ad-3",149.5,193,2890.40008453893,FALSE,"adaxial",24,20.225,20.248,"High Light",73
"COL-0 HL",3,"ad-3",157.5,489.75,NA,TRUE,"adaxial",65,17.199,21.983,"High Light",73
"COL-0 HL",3,"ad-3",162.75,423.5,3097.54532256024,FALSE,"adaxial",50,38.234,21.006,"High Light",73
"COL-0 HL",3,"ad-3",164.25,37.25,NA,TRUE,"adaxial",3,124.875,20.112,"High Light",73
"COL-0 HL",3,"ad-3",175,146,5019.73523391284,FALSE,"adaxial",23,43.264,23.345,"High Light",73
"COL-0 HL",3,"ad-3",179.25,459,3269.67343701035,FALSE,"adaxial",66,132.184,21.593,"High Light",73
"COL-0 HL",3,"ad-3",181.25,300.25,5148.89245068446,FALSE,"adaxial",43,-3.814,22.55,"High Light",73
"COL-0 HL",3,"ad-3",194.75,58,3942.01805655021,FALSE,"adaxial",4,81.347,23.265,"High Light",73
"COL-0 HL",3,"ad-3",197,5.75,NA,TRUE,"adaxial",2,21.541,20.427,"High Light",73
"COL-0 HL",3,"ad-3",198.25,197.75,3654.90481874349,FALSE,"adaxial",22,107.7,24.668,"High Light",73
"COL-0 HL",3,"ad-3",199.25,411.25,3150.56845127309,FALSE,"adaxial",51,76.264,23.162,"High Light",73
"COL-0 HL",3,"ad-3",223,345.75,3534.57082596853,FALSE,"adaxial",53,-14.036,18.554,"High Light",73
"COL-0 HL",3,"ad-3",225.25,35,NA,TRUE,"adaxial",5,35.676,24.005,"High Light",73
"COL-0 HL",3,"ad-3",23.5,510.75,NA,TRUE,"adaxial",72,-90,NA,"High Light",73
"COL-0 HL",3,"ad-3",232,153.5,3766.32101468601,FALSE,"adaxial",20,96.009,19.105,"High Light",73
"COL-0 HL",3,"ad-3",235.75,368.25,2302.74817721512,FALSE,"adaxial",54,19.231,22.771,"High Light",73
"COL-0 HL",3,"ad-3",247.75,198,3342.16857135495,FALSE,"adaxial",21,55.008,18.31,"High Light",73
"COL-0 HL",3,"ad-3",258,427.25,3645.61505429299,FALSE,"adaxial",52,71.966,22.611,"High Light",73
"COL-0 HL",3,"ad-3",271.5,483,NA,TRUE,"adaxial",67,0,24,"High Light",73
"COL-0 HL",3,"ad-3",275,274.75,5653.6529562314,FALSE,"adaxial",37,42.51,24.418,"High Light",73
"COL-0 HL",3,"ad-3",278.75,175,2303.20460522602,FALSE,"adaxial",19,49.538,22.344,"High Light",73
"COL-0 HL",3,"ad-3",289.25,357,3332.87327000697,FALSE,"adaxial",55,-19.573,23.88,"High Light",73
"COL-0 HL",3,"ad-3",292,128.25,6000.30482384293,FALSE,"adaxial",14,49.399,23.049,"High Light",73
"COL-0 HL",3,"ad-3",296.25,392.5,3830.36423180241,FALSE,"adaxial",56,85.914,21.054,"High Light",73
"COL-0 HL",3,"ad-3",302.5,32.5,NA,TRUE,"adaxial",6,50.528,22.023,"High Light",73
"COL-0 HL",3,"ad-3",322.5,179.75,2386.77290314396,FALSE,"adaxial",18,92.663,21.523,"High Light",73
"COL-0 HL",3,"ad-3",323.75,309,4758.87361045717,FALSE,"adaxial",38,115.278,19.906,"High Light",73
"COL-0 HL",3,"ad-3",327,0.75,NA,TRUE,"adaxial",7,90,NA,"High Light",73
"COL-0 HL",3,"ad-3",33.5,331,2567.36950019887,FALSE,"adaxial",46,129.806,23.431,"High Light",73
"COL-0 HL",3,"ad-3",334.5,233.5,3407.09199054911,FALSE,"adaxial",35,-35.538,25.807,"High Light",73
"COL-0 HL",3,"ad-3",350.5,443,4557.016476814,FALSE,"adaxial",57,25.346,21.024,"High Light",73
"COL-0 HL",3,"ad-3",354,180.25,3476.5870304684,FALSE,"adaxial",17,107.103,20.402,"High Light",73
"COL-0 HL",3,"ad-3",365,260.5,4131.97822222386,FALSE,"adaxial",36,21.801,21.541,"High Light",73
"COL-0 HL",3,"ad-3",372,507.5,NA,TRUE,"adaxial",70,45,NA,"High Light",73
"COL-0 HL",3,"ad-3",385,450,3335.26912368408,FALSE,"adaxial",58,16.928,24.042,"High Light",73
"COL-0 HL",3,"ad-3",389,73.5,5425.85511024565,FALSE,"adaxial",12,0,22,"High Light",73
"COL-0 HL",3,"ad-3",4.75,330.75,NA,TRUE,"adaxial",47,18.435,NA,"High Light",73
"COL-0 HL",3,"ad-3",405.5,197.5,3401.24216886925,FALSE,"adaxial",16,81.469,20.224,"High Light",73
"COL-0 HL",3,"ad-3",41,138.5,NA,TRUE,"adaxial",28,2.603,22.023,"High Light",73
"COL-0 HL",3,"ad-3",410,495.25,NA,TRUE,"adaxial",69,79.461,21.869,"High Light",73
"COL-0 HL",3,"ad-3",412.5,381,3985.67102369251,FALSE,"adaxial",59,63.435,24.597,"High Light",73
"COL-0 HL",3,"ad-3",413,324,4747.94647304038,FALSE,"adaxial",39,50.906,20.616,"High Light",73
"COL-0 HL",3,"ad-3",413.25,31.5,NA,TRUE,"adaxial",8,71.114,20.081,"High Light",73
"COL-0 HL",3,"ad-3",414,170.25,3913.64051690026,FALSE,"adaxial",15,146.659,22.743,"High Light",73
"COL-0 HL",3,"ad-3",418,64.75,2727.54476043949,FALSE,"adaxial",11,25.278,19.906,"High Light",73
"COL-0 HL",3,"ad-3",437.5,389,3942.90975188863,FALSE,"adaxial",60,78.69,20.396,"High Light",73
"COL-0 HL",3,"ad-3",452.5,284,3351.66083333105,FALSE,"adaxial",40,36.384,23.601,"High Light",73
"COL-0 HL",3,"ad-3",452.5,495.5,NA,TRUE,"adaxial",68,71.565,22.136,"High Light",73
"COL-0 HL",3,"ad-3",455.5,125.25,NA,TRUE,"adaxial",13,95.315,21.593,"High Light",73
"COL-0 HL",3,"ad-3",470.75,239.25,NA,TRUE,"adaxial",41,72.3,24.668,"High Light",73
"COL-0 HL",3,"ad-3",484.5,10.25,NA,TRUE,"adaxial",9,95.856,19.602,"High Light",73
"COL-0 HL",3,"ad-3",49.75,289.25,3267.62631968553,FALSE,"adaxial",34,15.018,21.225,"High Light",73
"COL-0 HL",3,"ad-3",491,307,NA,TRUE,"adaxial",42,52.595,21.401,"High Light",73
"COL-0 HL",3,"ad-3",5.5,297,NA,TRUE,"adaxial",33,124.509,19.416,"High Light",73
"COL-0 HL",3,"ad-3",502.5,67.75,NA,TRUE,"adaxial",10,105.593,22.322,"High Light",73
"COL-0 HL",3,"ad-3",503,371,NA,TRUE,"adaxial",61,90,20,"High Light",73
"COL-0 HL",3,"ad-3",507.5,422.25,NA,TRUE,"adaxial",73,26.565,NA,"High Light",73
"COL-0 HL",3,"ad-3",51.25,227.75,3299.39162405842,FALSE,"adaxial",31,34.695,23.717,"High Light",73
"COL-0 HL",3,"ad-3",6,110.25,NA,TRUE,"adaxial",29,48.122,19.474,"High Light",73
"COL-0 HL",3,"ad-3",62,463,3918.5066876016,FALSE,"adaxial",63,81.87,21.213,"High Light",73
"COL-0 HL",3,"ad-3",72.25,509.5,NA,TRUE,"adaxial",71,-63.435,NA,"High Light",73
"COL-0 HL",3,"ad-3",79,153.25,3580.36380199565,FALSE,"adaxial",26,92.246,25.52,"High Light",73
"COL-0 HL",3,"ad-3",8.5,480,NA,TRUE,"adaxial",62,45,22.627,"High Light",73
"COL-0 HL",3,"ad-3",80.5,246.5,3748.33077498603,FALSE,"adaxial",32,-39.094,20.616,"High Light",73
"COL-0 HL",3,"ad-3",82,120,6438.45377710783,FALSE,"adaxial",27,58.241,24.698,"High Light",73
"COL-0 HL",3,"ad-3",95.5,355.75,3839.48356441839,FALSE,"adaxial",45,-155.659,23.049,"High Light",73
"COL-0 HL",3,"ad-3",99.75,482,NA,TRUE,"adaxial",64,101.07,23.436,"High Light",73
"COL-0 HL",3,"ad-4",101.5,171.5,2364.37349525738,FALSE,"adaxial",26,14.744,19.647,"High Light",77
"COL-0 HL",3,"ad-4",11.75,292,NA,TRUE,"adaxial",54,122.735,24.965,"High Light",77
"COL-0 HL",3,"ad-4",110,22.25,NA,TRUE,"adaxial",3,99.728,17.755,"High Light",77
"COL-0 HL",3,"ad-4",116.75,126.25,3434.43569432483,FALSE,"adaxial",23,175.815,20.555,"High Light",77
"COL-0 HL",3,"ad-4",116.75,219.5,2887.57762909046,FALSE,"adaxial",30,59.744,20.839,"High Light",77
"COL-0 HL",3,"ad-4",118.75,80.5,3608.09747224603,FALSE,"adaxial",24,52.524,18.901,"High Light",77
"COL-0 HL",3,"ad-4",130.5,450.25,NA,TRUE,"adaxial",71,54.904,22.611,"High Light",77
"COL-0 HL",3,"ad-4",134,154,2953.35983753654,FALSE,"adaxial",25,25.346,21.024,"High Light",77
"COL-0 HL",3,"ad-4",139.75,371,3970.87139022686,FALSE,"adaxial",66,172.405,22.699,"High Light",77
"COL-0 HL",3,"ad-4",148.5,404.75,3994.55872517405,FALSE,"adaxial",67,36.87,22.5,"High Light",77
"COL-0 HL",3,"ad-4",158.75,65.25,NA,TRUE,"adaxial",4,-18.435,20.555,"High Light",77
"COL-0 HL",3,"ad-4",16.5,60.25,NA,FALSE,"adaxial",28,118.61,18.795,"High Light",77
"COL-0 HL",3,"ad-4",160,213.25,2817.88635877229,FALSE,"adaxial",31,42.184,21.593,"High Light",77
"COL-0 HL",3,"ad-4",163,298,3809.13497972078,FALSE,"adaxial",49,0,24,"High Light",77
"COL-0 HL",3,"ad-4",174.75,236.5,2594.59184346715,FALSE,"adaxial",32,-36.607,21.8,"High Light",77
"COL-0 HL",3,"ad-4",185.75,493.25,NA,TRUE,"adaxial",73,-25.907,19.455,"High Light",77
"COL-0 HL",3,"ad-4",2,119.75,NA,TRUE,"adaxial",29,56.31,NA,"High Light",77
"COL-0 HL",3,"ad-4",205.5,96.75,2014.8830367697,FALSE,"adaxial",22,145.008,18.31,"High Light",77
"COL-0 HL",3,"ad-4",208.25,304.75,3427.67651922409,FALSE,"adaxial",48,23.839,23.505,"High Light",77
"COL-0 HL",3,"ad-4",210.75,125.25,3326.8359748338,FALSE,"adaxial",21,10.84,23.927,"High Light",77
"COL-0 HL",3,"ad-4",218,264.25,2605.25323799067,FALSE,"adaxial",46,51.766,21.006,"High Light",77
"COL-0 HL",3,"ad-4",220.5,62.5,NA,TRUE,"adaxial",5,-25.346,21.024,"High Light",77
"COL-0 HL",3,"ad-4",232,489.5,NA,TRUE,"adaxial",74,-65.772,21.932,"High Light",77
"COL-0 HL",3,"ad-4",235.5,206.5,3731.96616286421,FALSE,"adaxial",33,95.711,20.1,"High Light",77
"COL-0 HL",3,"ad-4",237.25,365.75,4991.99465123226,FALSE,"adaxial",65,38.089,23.505,"High Light",77
"COL-0 HL",3,"ad-4",245.25,79.75,2781.0972277168,FALSE,"adaxial",6,91.397,20.506,"High Light",77
"COL-0 HL",3,"ad-4",25.75,255.75,NA,TRUE,"adaxial",53,88.727,22.506,"High Light",77
"COL-0 HL",3,"ad-4",251.5,233,2870.51299597501,FALSE,"adaxial",47,165.964,20.616,"High Light",77
"COL-0 HL",3,"ad-4",254.25,129,4095.05098944033,FALSE,"adaxial",20,65.659,23.049,"High Light",77
